Length,Curl,KinkIndex,NumberKink,TotalKinkAngle,Width
 1.335,  0.02,  0.00,0,  0.00,    28
 0.288,  0.02,  0.00,0,  0.00,    28
 0.184,  0.04,  0.00,0,  0.00,    39
 0.182,  0.03,  0.00,0,  0.00,    33
 0.574,  0.01,  0.00,0,  0.00,    36
 0.116,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.267,  0.04,  0.00,0,  0.00,    35
 0.291,  0.03,  0.00,0,  0.00,    47
 0.158,  0.04,  0.00,0,  0.00,     0
 0.526,  0.02,  0.00,0,  0.00,    59
 0.198,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.170,  0.03,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.341,  0.05,  0.00,0,  0.00,    18
 0.054,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.145,  0.45,  0.00,0,  0.00,     0
 0.606,  0.75,  6.61,1,162.15,    90
 0.521,  0.06,  3.84,1, 26.72,    33
 0.677,  0.33,  2.95,1, 47.00,    43
 0.838,  0.02,  0.00,0,  0.00,    35
 0.041,  0.00,  0.00,0,  0.00,     0
 0.153,  0.03,  0.00,0,  0.00,     0
 0.661,  1.02,  1.51,1, 28.34,   101
 0.054,  0.00,  0.00,0,  0.00,     0
 0.351,  0.04,  0.00,0,  0.00,    33
 0.263,  0.02,  0.00,0,  0.00,    39
 0.662,  0.26,  4.53,1, 70.35,    22
 0.403,  0.02,  0.00,0,  0.00,    26
 0.394,  0.01,  0.00,0,  0.00,    26
 0.041,  0.00,  0.00,0,  0.00,     0
 0.088,  0.00,  0.00,0,  0.00,     0
 0.294,  0.03,  0.00,0,  0.00,    39
 0.087,  0.00,  0.00,0,  0.00,     0
 0.162,  0.02,  0.00,0,  0.00,     0
 0.134,  0.00,  0.00,0,  0.00,     0
 0.180,  0.03,  0.00,0,  0.00,    13
 0.206,  0.00,  0.00,0,  0.00,     0
 0.177,  0.06,  0.00,0,  0.00,     0
 0.357,  0.02,  0.00,0,  0.00,    15
 0.225,  0.04,  0.00,0,  0.00,    30
 0.041,  0.00,  0.00,0,  0.00,     0
 0.265,  0.03,  0.00,0,  0.00,    34
 0.432,  0.40,  0.00,0,  0.00,    32
 0.869,  0.02,  0.00,0,  0.00,    19
 0.911,  0.10,  2.20,1, 22.25,   118
 0.081,  0.00,  0.00,0,  0.00,     0
 0.183,  0.04,  0.00,0,  0.00,    24
 0.426,  0.13,  4.69,1, 29.84,    75
 1.218,  0.01,  0.00,0,  0.00,    23
 0.182,  0.03,  0.00,0,  0.00,    23
 0.558,  0.13,  3.58,1, 47.77,    72
 0.068,  0.00,  0.00,0,  0.00,     0
 0.381,  0.01,  0.00,0,  0.00,    55
 0.041,  0.00,  0.00,0,  0.00,     0
 0.157,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.400,  0.22,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.155,  0.00,  0.00,0,  0.00,     0
 0.393,  1.33,  0.00,0,  0.00,   157
 0.196,  0.03,  0.00,0,  0.00,    19
 0.054,  0.00,  0.00,0,  0.00,     0
 0.263,  0.02,  0.00,0,  0.00,    23
 0.155,  0.04,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.084,  0.00,  0.00,0,  0.00,     0
 0.523,  0.03,  0.00,0,  0.00,    29
 1.000,  0.03,  2.00,1, 29.42,    39
 0.142,  0.00,  0.00,0,  0.00,     0
 0.224,  0.02,  0.00,0,  0.00,    36
 0.206,  0.00,  0.00,0,  0.00,     0
 0.182,  0.03,  0.00,0,  0.00,    18
 0.068,  0.00,  0.00,0,  0.00,     0
 0.137,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.251,  0.03,  0.00,0,  0.00,    27
 0.175,  0.02,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.195,  0.03,  0.00,0,  0.00,    26
 0.088,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.249,  0.02,  0.00,0,  0.00,    12
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.280,  0.03,  0.00,0,  0.00,    33
 0.155,  0.05,  0.00,0,  0.00,     0
 0.156,  0.05,  0.00,0,  0.00,     0
 0.146,  0.06,  0.00,0,  0.00,     0
 0.352,  0.04,  0.00,0,  0.00,    40
 0.261,  0.02,  0.00,0,  0.00,    21
 0.068,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.114,  0.00,  0.00,0,  0.00,     0
 0.419,  0.25,  0.00,0,  0.00,    54
 0.054,  0.00,  0.00,0,  0.00,     0
 0.761,  0.15,  0.00,0,  0.00,   162
 0.086,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.575,  0.43,  0.00,0,  0.00,    70
 0.041,  0.00,  0.00,0,  0.00,     0
 0.331,  0.02,  0.00,0,  0.00,    21
 0.335,  0.57,  0.00,0,  0.00,    33
 0.508,  0.16,  0.00,0,  0.00,     0
 0.102,  0.00,  0.00,0,  0.00,     0
 1.006,  0.05,  1.99,1, 26.53,    36
 0.086,  0.00,  0.00,0,  0.00,     0
 0.199,  0.04,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.114,  0.00,  0.00,0,  0.00,     0
 0.259,  0.00,  0.00,0,  0.00,    14
 0.068,  0.00,  0.00,0,  0.00,     0
 0.144,  0.04,  0.00,0,  0.00,     0
 0.250,  0.03,  0.00,0,  0.00,    34
 0.412,  0.02,  0.00,0,  0.00,    44
 0.344,  0.02,  0.00,0,  0.00,    32
 0.202,  0.11,  0.00,0,  0.00,     0
 0.373,  0.01,  0.00,0,  0.00,     0
 0.619,  0.02,  0.00,0,  0.00,    48
 0.264,  0.29,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.140,  0.04,  0.00,0,  0.00,     0
 0.194,  0.03,  0.00,0,  0.00,    12
 0.119,  0.00,  0.00,0,  0.00,     0
 0.162,  0.00,  0.00,0,  0.00,     0
 0.805,  0.05,  2.48,1, 26.80,    20
 0.081,  0.00,  0.00,0,  0.00,     0
 0.237,  0.03,  0.00,0,  0.00,    25
 0.362,  0.39,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.531,  0.21,  0.00,0,  0.00,    71
 0.576,  0.15,  0.00,0,  0.00,    92
 0.502,  0.03,  1.99,1, 20.30,    23
 0.086,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.130,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.235,  0.73,  0.00,0,  0.00,    48
 1.344,  0.01,  0.00,0,  0.00,    58
 0.102,  0.00,  0.00,0,  0.00,     0
 0.153,  0.03,  0.00,0,  0.00,     0
 0.222,  0.03,  0.00,0,  0.00,    23
 0.375,  0.00,  0.00,0,  0.00,    59
 0.054,  0.00,  0.00,0,  0.00,     0
 0.323,  0.04,  0.00,0,  0.00,    37
 0.693,  0.90,  5.77,1,177.65,   169
 0.478,  0.03,  0.00,0,  0.00,     0
 0.777,  0.01,  0.00,0,  0.00,    35
 0.404,  0.03,  0.00,0,  0.00,    33
 0.210,  0.02,  0.00,0,  0.00,    16
 0.181,  0.03,  0.00,0,  0.00,    36
 0.160,  0.07,  0.00,0,  0.00,     0
 0.171,  0.04,  0.00,0,  0.00,     0
 1.525,  0.01,  0.00,0,  0.00,    37
 0.398,  0.02,  0.00,0,  0.00,    27
 0.081,  0.00,  0.00,0,  0.00,     0
 0.554,  0.03,  0.00,0,  0.00,    32
 0.450,  0.03,  0.00,0,  0.00,    14
 1.426,  0.06,  0.00,0,  0.00,    95
 0.134,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.564,  0.02,  0.00,0,  0.00,    18
 0.129,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.639,  0.04,  3.13,1, 31.20,    20
 0.405,  0.03,  0.00,0,  0.00,    38
 0.441,  0.02,  0.00,0,  0.00,    40
 0.196,  0.03,  0.00,0,  0.00,     0
 0.125,  0.41,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.230,  0.60,  0.00,0,  0.00,     0
 0.138,  0.00,  0.00,0,  0.00,     0
 0.141,  0.05,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.331,  0.02,  0.00,0,  0.00,    39
 0.068,  0.00,  0.00,0,  0.00,     0
 0.375,  0.03,  0.00,0,  0.00,    56
 0.316,  0.03,  0.00,0,  0.00,    16
 0.041,  0.00,  0.00,0,  0.00,     0
 0.140,  0.04,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    21
 0.151,  0.07,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.131,  0.00,  0.00,0,  0.00,     0
 0.785,  0.54,  1.27,1, 21.96,    52
 0.206,  0.02,  0.00,0,  0.00,     0
 0.244,  0.55,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.277,  0.03,  0.00,0,  0.00,    47
 0.054,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.310,  0.05,  0.00,0,  0.00,    26
 0.114,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.290,  0.02,  0.00,0,  0.00,    26
 0.130,  0.00,  0.00,0,  0.00,     0
 1.110,  0.02,  0.00,0,  0.00,    29
 0.068,  0.00,  0.00,0,  0.00,     0
 0.283,  0.03,  0.00,0,  0.00,    36
 0.153,  0.03,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.719,  0.05,  1.39,1, 20.70,    20
 0.199,  0.05,  0.00,0,  0.00,    47
 0.756,  0.06,  2.64,1, 23.71,    55
 0.418,  0.03,  0.00,0,  0.00,    41
 0.099,  0.00,  0.00,0,  0.00,     0
 0.292,  0.03,  0.00,0,  0.00,    17
 0.101,  0.00,  0.00,0,  0.00,     0
 0.264,  0.00,  0.00,0,  0.00,     0
 0.179,  0.01,  0.00,0,  0.00,     0
 0.133,  0.00,  0.00,0,  0.00,     0
 0.323,  0.43,  0.00,0,  0.00,    25
 0.126,  0.00,  0.00,0,  0.00,     0
 0.191,  0.03,  0.00,0,  0.00,     0
 0.329,  0.02,  0.00,0,  0.00,    42
 0.041,  0.00,  0.00,0,  0.00,     0
 0.264,  0.04,  0.00,0,  0.00,    23
 0.168,  0.04,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.163,  0.75,  0.00,0,  0.00,     0
 0.672,  0.08,  0.00,0,  0.00,    89
 0.225,  0.03,  0.00,0,  0.00,    25
 0.283,  0.03,  0.00,0,  0.00,    34
 0.382,  0.03,  0.00,0,  0.00,    28
 0.401,  0.02,  0.00,0,  0.00,    59
 1.058,  0.02,  0.00,0,  0.00,    51
 0.128,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.197,  0.04,  0.00,0,  0.00,    16
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.111,  0.00,  0.00,0,  0.00,     0
 0.346,  0.04,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.333,  0.03,  0.00,0,  0.00,    49
 0.402,  0.01,  0.00,0,  0.00,    38
 0.174,  0.02,  0.00,0,  0.00,     0
 0.116,  0.00,  0.00,0,  0.00,     0
 0.467,  0.02,  0.00,0,  0.00,    31
 0.081,  0.00,  0.00,0,  0.00,     0
 0.277,  0.02,  0.00,0,  0.00,    24
 0.068,  0.00,  0.00,0,  0.00,     0
 0.332,  0.03,  0.00,0,  0.00,    15
 0.787,  0.09,  2.54,1, 34.50,    81
 0.143,  0.01,  0.00,0,  0.00,     0
 0.142,  0.03,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.315,  0.27,  0.00,0,  0.00,     0
 0.360,  0.03,  0.00,0,  0.00,    25
 0.099,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.175,  0.05,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 1.055,  0.01,  0.00,0,  0.00,    24
 0.236,  0.02,  0.00,0,  0.00,    22
 0.086,  0.00,  0.00,0,  0.00,     0
 0.130,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.559,  1.48,  7.15,1,176.70,   108
 0.092,  0.00,  0.00,0,  0.00,     0
 0.493,  0.05,  4.06,1, 32.71,    84
 0.828,  0.04,  2.42,1, 23.78,    48
 0.041,  0.00,  0.00,0,  0.00,     0
 0.336,  0.02,  0.00,0,  0.00,    18
 0.054,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.129,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.170,  0.05,  0.00,0,  0.00,     0
 0.513,  0.03,  0.00,0,  0.00,    13
 0.054,  0.00,  0.00,0,  0.00,     0
 0.499,  0.03,  0.00,0,  0.00,    26
 0.366,  0.02,  0.00,0,  0.00,     0
 0.169,  0.03,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.671,  0.04,  0.00,0,  0.00,    90
 0.068,  0.00,  0.00,0,  0.00,     0
 0.146,  0.03,  0.00,0,  0.00,     0
 0.572,  0.02,  0.00,0,  0.00,    51
 0.182,  0.03,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.426,  0.30,  0.00,0,  0.00,    31
 1.199,  0.02,  0.00,0,  0.00,    46
 0.167,  0.03,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.115,  0.00,  0.00,0,  0.00,     0
 0.224,  0.04,  0.00,0,  0.00,    26
 0.081,  0.00,  0.00,0,  0.00,     0
 0.204,  0.01,  0.00,0,  0.00,    46
 0.132,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.647,  0.11,  3.09,1, 42.51,    11
 0.279,  0.03,  0.00,0,  0.00,    72
 0.225,  0.04,  0.00,0,  0.00,    47
 0.154,  0.03,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.304,  0.02,  0.00,0,  0.00,    15
 0.209,  0.03,  0.00,0,  0.00,    19
 0.290,  0.02,  0.00,0,  0.00,    32
 0.222,  0.03,  0.00,0,  0.00,    31
 0.143,  0.03,  0.00,0,  0.00,     0
 1.078,  0.04,  1.86,1, 22.11,    44
 0.166,  0.09,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.104,  0.00,  0.00,0,  0.00,     0
 0.627,  0.01,  0.00,0,  0.00,    38
 0.126,  0.00,  0.00,0,  0.00,     0
 0.114,  0.00,  0.00,0,  0.00,     0
 0.495,  0.11,  6.07,1, 52.77,    18
 0.100,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.761,  0.32,  3.94,1, 81.20,   109
 0.068,  0.00,  0.00,0,  0.00,     0
 0.208,  0.03,  0.00,0,  0.00,    43
 0.081,  0.00,  0.00,0,  0.00,     0
 0.624,  0.74,  0.00,0,  0.00,    76
 0.296,  0.79,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    36
 0.471,  0.06,  0.00,0,  0.00,    27
 0.089,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.217,  0.01,  0.00,0,  0.00,    30
 0.190,  0.00,  0.00,0,  0.00,     0
 0.092,  0.00,  0.00,0,  0.00,     0
 0.273,  0.00,  0.00,0,  0.00,    47
 0.472,  0.02,  0.00,0,  0.00,    31
 0.408,  0.04,  0.00,0,  0.00,    20
 0.195,  0.03,  0.00,0,  0.00,    50
 0.103,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.593,  0.02,  0.00,0,  0.00,    26
 0.142,  0.05,  0.00,0,  0.00,     0
 0.507,  0.01,  0.00,0,  0.00,    35
 0.124,  0.61,  0.00,0,  0.00,     0
 0.388,  0.02,  0.00,0,  0.00,    18
 0.041,  0.00,  0.00,0,  0.00,     0
 0.549,  0.02,  0.00,0,  0.00,    33
 0.716,  0.04,  2.79,1, 27.57,    18
 0.755,  0.10,  0.00,0,  0.00,    64
 0.141,  0.04,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.455,  0.02,  0.00,0,  0.00,    12
 0.463,  0.02,  0.00,0,  0.00,    31
 1.218,  0.01,  0.00,0,  0.00,    23
 0.204,  0.01,  0.00,0,  0.00,     0
 0.317,  0.02,  0.00,0,  0.00,    56
 0.277,  0.03,  0.00,0,  0.00,    32
 0.251,  0.03,  0.00,0,  0.00,    37
 0.068,  0.00,  0.00,0,  0.00,     0
 0.291,  0.03,  0.00,0,  0.00,    11
 0.361,  0.02,  0.00,0,  0.00,    37
 0.545,  0.12,  0.00,0,  0.00,    53
 0.599,  0.04,  0.00,0,  0.00,     0
 0.571,  0.37,  0.00,0,  0.00,    87
 0.181,  0.03,  0.00,0,  0.00,    13
 0.126,  0.00,  0.00,0,  0.00,     0
 0.127,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    14
 0.239,  2.34,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.426,  0.24,  0.00,0,  0.00,    29
 0.682,  0.06,  2.93,1, 34.31,    20
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.089,  0.00,  0.00,0,  0.00,     0
 0.127,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.195,  0.03,  0.00,0,  0.00,    48
 0.176,  0.00,  0.00,0,  0.00,     0
 0.346,  0.19,  0.00,0,  0.00,    53
 0.041,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.192,  0.04,  0.00,0,  0.00,     0
 0.320,  0.02,  0.00,0,  0.00,    25
 0.054,  0.00,  0.00,0,  0.00,     0
 0.264,  0.03,  0.00,0,  0.00,    21
 0.458,  0.29,  0.00,0,  0.00,    62
 0.881,  0.03,  1.14,1, 21.12,    37
 0.281,  0.03,  0.00,0,  0.00,    40
 0.292,  0.02,  0.00,0,  0.00,    22
 0.081,  0.00,  0.00,0,  0.00,     0
 0.127,  0.00,  0.00,0,  0.00,     0
 0.168,  0.04,  0.00,0,  0.00,     0
 0.184,  0.41,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.207,  0.00,  0.00,0,  0.00,    26
 0.193,  0.02,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.172,  0.42,  0.00,0,  0.00,     0
 0.167,  0.03,  0.00,0,  0.00,     0
 0.155,  0.04,  0.00,0,  0.00,     0
 0.497,  0.02,  0.00,0,  0.00,    35
 0.348,  0.03,  0.00,0,  0.00,    21
 0.041,  0.00,  0.00,0,  0.00,     0
 0.294,  0.43,  0.00,0,  0.00,     0
 0.287,  0.36,  0.00,0,  0.00,    27
 0.041,  0.00,  0.00,0,  0.00,     0
 0.194,  0.03,  0.00,0,  0.00,    22
 0.942,  0.50,  1.06,1, 24.20,    50
 1.345,  0.06,  2.97,2, 81.64,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.869,  0.07,  0.00,0,  0.00,    28
 0.081,  0.00,  0.00,0,  0.00,     0
 2.050,  0.23,  2.44,2, 97.71,   213
 2.737,  1.36,  1.83,2,140.84,   241
 0.290,  0.02,  0.00,0,  0.00,    34
 0.222,  0.03,  0.00,0,  0.00,    24
 0.185,  0.03,  0.00,0,  0.00,    13
 0.424,  1.01,  0.00,0,  0.00,    59
 0.374,  0.02,  0.00,0,  0.00,    37
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.318,  0.03,  0.00,0,  0.00,    14
 0.317,  0.02,  0.00,0,  0.00,    17
 0.576,  0.04,  3.48,1, 24.44,    73
 0.068,  0.00,  0.00,0,  0.00,     0
 0.385,  0.52,  0.00,0,  0.00,    54
 0.081,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.564,  0.22,  0.00,0,  0.00,    91
 0.387,  0.06,  0.00,0,  0.00,    24
 0.211,  0.04,  0.00,0,  0.00,    28
 0.293,  0.31,  0.00,0,  0.00,    27
 0.468,  0.43,  0.00,0,  0.00,    48
 0.183,  0.05,  0.00,0,  0.00,    17
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.424,  0.01,  0.00,0,  0.00,    27
 0.086,  0.00,  0.00,0,  0.00,     0
 0.194,  0.03,  0.00,0,  0.00,    17
 0.041,  0.00,  0.00,0,  0.00,     0
 0.372,  0.02,  0.00,0,  0.00,    36
 0.140,  0.04,  0.00,0,  0.00,     0
 0.317,  0.02,  0.00,0,  0.00,    49
 0.041,  0.00,  0.00,0,  0.00,     0
 0.871,  0.02,  1.15,1, 20.21,    32
 0.173,  0.01,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.207,  0.02,  0.00,0,  0.00,    24
 0.086,  0.00,  0.00,0,  0.00,     0
 0.162,  0.06,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.206,  0.05,  0.00,0,  0.00,    33
 0.081,  0.00,  0.00,0,  0.00,     0
 0.282,  0.10,  0.00,0,  0.00,    32
 0.068,  0.00,  0.00,0,  0.00,     0
 0.184,  0.08,  0.00,0,  0.00,     0
 0.161,  0.09,  0.00,0,  0.00,     0
 0.401,  0.02,  0.00,0,  0.00,    34
 0.237,  0.03,  0.00,0,  0.00,    42
 0.114,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.276,  0.74,  0.00,0,  0.00,    73
 0.266,  0.03,  0.00,0,  0.00,    26
 0.182,  0.03,  0.00,0,  0.00,    25
 1.306,  0.02,  0.00,0,  0.00,    40
 0.142,  0.03,  0.00,0,  0.00,     0
 0.221,  0.02,  0.00,0,  0.00,    15
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.154,  0.04,  0.00,0,  0.00,     0
 0.599,  0.26,  3.34,1, 44.27,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 1.193,  0.63,  5.87,3,192.94,   235
 0.367,  0.15,  0.00,0,  0.00,     0
 0.271,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    47
 0.054,  0.00,  0.00,0,  0.00,     0
 0.175,  0.05,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.402,  0.03,  0.00,0,  0.00,    14
 0.143,  0.03,  0.00,0,  0.00,     0
 0.357,  0.00,  0.00,0,  0.00,    38
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.158,  0.05,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.594,  0.02,  0.00,0,  0.00,    46
 0.284,  0.52,  0.00,0,  0.00,     0
 0.234,  0.02,  0.00,0,  0.00,    23
 0.174,  0.04,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.096,  0.00,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.140,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.350,  0.18,  0.00,0,  0.00,    80
 0.190,  0.03,  0.00,0,  0.00,    17
 0.255,  0.02,  0.00,0,  0.00,    12
 0.081,  0.00,  0.00,0,  0.00,     0
 0.590,  0.02,  0.00,0,  0.00,    21
 0.451,  0.04,  4.44,1, 26.01,    18
 0.237,  0.04,  0.00,0,  0.00,    23
 0.115,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.311,  0.41,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.283,  0.04,  0.00,0,  0.00,    92
